volume_nm3,volume_voxels,aspect_ratio,sphericity,equiv_diameter_nm,nearest_neighbor_nm
4.017060000000000000e+08,1.487800000000000000e+04,1.080000000000000071e+00,1.158785773441195488e-03,9.154540817383932563e+02,6.460658920943461681e+02
1.991520000000000000e+08,7.376000000000000000e+03,1.500000000000000000e+00,7.258619880303740501e-04,7.245394158812771366e+02,6.388661574214828534e+02
2.344680000000000000e+08,8.684000000000000000e+03,1.300000000000000044e+00,8.093194337561726570e-04,7.650591005431489293e+02,6.533190660492427924e+02
6.323400000000000000e+07,2.342000000000000000e+03,4.333333333333333037e+00,3.378298424649983644e-04,4.942924886057361960e+02,6.439629775223464776e+02
2.059290000000000000e+08,7.627000000000000000e+03,1.315789473684210620e+00,7.422369671985507011e-04,7.326664350568462396e+02,6.340972021784476738e+02
2.721870000000000000e+08,1.008100000000000000e+04,1.350000000000000089e+00,8.939416147768497467e-04,8.040620883176587768e+02,7.131656598396112940e+02
1.840320000000000000e+08,6.816000000000000000e+03,1.263157894736842035e+00,6.886413902975618839e-04,7.057186172829063935e+02,6.162623380609992410e+02
1.632150000000000000e+08,6.045000000000000000e+03,1.466666666666666563e+00,6.356786470860242844e-04,6.780376588818038499e+02,5.520348990991004712e+02
1.734210000000000000e+08,6.423000000000000000e+03,1.157894736842105310e+00,6.619096384383738041e-04,6.918856999836272053e+02,4.767042646312414718e+02
4.930470000000000000e+08,1.826100000000000000e+04,1.307692307692307709e+00,1.328382524661719799e-03,9.801590768837611449e+02,7.180355591405100313e+02
4.491720000000000000e+08,1.663600000000000000e+04,1.250000000000000000e+00,1.248358632437884808e-03,9.501773737805860947e+02,6.589915685554408356e+02
2.415690000000000000e+08,8.947000000000000000e+03,1.500000000000000000e+00,8.255785214714705944e-04,7.727058372796524282e+02,6.340972021784476738e+02
2.419470000000000000e+08,8.961000000000000000e+03,1.199999999999999956e+00,8.264395291917026043e-04,7.731086629613283776e+02,7.271082658613826197e+02
2.283120000000000000e+08,8.456000000000000000e+03,1.142857142857142794e+00,7.950908038765192032e-04,7.583040439727456032e+02,6.337758521525917104e+02
1.905120000000000000e+08,7.056000000000000000e+03,2.500000000000000000e+00,7.047133403830230236e-04,7.139063386335632231e+02,7.331887047921389922e+02
2.103300000000000000e+08,7.790000000000000000e+03,1.333333333333333259e+00,7.527747657150030136e-04,7.378490682193917110e+02,6.506632614791823244e+02
3.455730000000000000e+08,1.279900000000000000e+04,1.217391304347826164e+00,1.048151636496186256e-03,8.706569283249897353e+02,6.232308156397532457e+02
3.265920000000000000e+08,1.209600000000000000e+04,1.181818181818181879e+00,1.009410712867975235e-03,8.544152147685271075e+02,7.149500331122761736e+02
3.545100000000000000e+08,1.313000000000000000e+04,1.500000000000000000e+00,1.066145719960331917e-03,8.780986092558169958e+02,6.808578652085258227e+02
2.853090000000000000e+08,1.056700000000000000e+04,1.190476190476190466e+00,9.224466048181056976e-04,8.167809808305362367e+02,6.262164502651036173e+02
3.574800000000000000e+08,1.324000000000000000e+04,1.318181818181818121e+00,1.072092098183929920e-03,8.805439597802231901e+02,7.269222808260217334e+02
1.467450000000000000e+08,5.435000000000000000e+03,1.466666666666666563e+00,5.921609699726104736e-04,6.544174884312371887e+02,6.337758521525917104e+02
6.323400000000000000e+07,2.342000000000000000e+03,7.000000000000000000e+00,3.378298424649983644e-04,4.942924886057361960e+02,4.706930576121145009e+02
2.342250000000000000e+08,8.675000000000000000e+03,1.250000000000000000e+00,8.087601163424551487e-04,7.647947096337607036e+02,6.570608547415399698e+02
1.212840000000000000e+08,4.492000000000000000e+03,1.500000000000000000e+00,5.215147393755614758e-04,6.141412894224990850e+02,6.155323087128411998e+02
5.001480000000000000e+08,1.852400000000000000e+04,1.478260869565217295e+00,1.341106486506760120e-03,9.848421737664918965e+02,6.445886118051479343e+02
8.910000000000000000e+07,3.300000000000000000e+03,1.285714285714285809e+00,4.246026801411062479e-04,5.541487533771954759e+02,5.520348990991004712e+02
3.159270000000000000e+08,1.170100000000000000e+04,1.578947368421052655e+00,9.873142698779702187e-04,8.450116705199616263e+02,7.080456121981511615e+02
1.622700000000000000e+08,6.010000000000000000e+03,1.235294117647058876e+00,6.332225748337805271e-04,6.767265330654582840e+02,6.634608608084074604e+02
8.248500000000000000e+07,3.055000000000000000e+03,1.500000000000000000e+00,4.033179720863699913e-04,5.400808586864711742e+02,5.991405225900755340e+02
2.785050000000000000e+08,1.031500000000000000e+04,1.350000000000000089e+00,9.077221038751304150e-04,8.102358552666014475e+02,6.155323087128411998e+02
2.997270000000000000e+08,1.110100000000000000e+04,1.399999999999999911e+00,9.532675612717866898e-04,8.303141035661917613e+02,6.493472950636014502e+02
7.875900000000000000e+07,2.917000000000000000e+03,1.214285714285714191e+00,3.910788800567388535e-04,5.318230915774797722e+02,5.014119496120120516e+02
5.767200000000000000e+07,2.136000000000000000e+03,1.333333333333333259e+00,3.177173493895679712e-04,4.793530151011994462e+02,5.014119496120120516e+02
2.125170000000000000e+08,7.871000000000000000e+03,1.157894736842105310e+00,7.579839439131319523e-04,7.403976268760783341e+02,6.566899226425630332e+02
1.032750000000000000e+08,3.825000000000000000e+03,1.187500000000000000e+00,4.685195744968950748e-04,5.821016903806287246e+02,6.162623380609992410e+02
1.845990000000000000e+08,6.837000000000000000e+03,1.388888888888888840e+00,6.900551379658281803e-04,7.064426439259735844e+02,5.624265258831949268e+02
3.487320000000000000e+08,1.291600000000000000e+04,1.083333333333333259e+00,1.054529566317796707e-03,8.733018752636210138e+02,7.343568852885456408e+02
9.161100000000000000e+07,3.393000000000000000e+03,1.125000000000000000e+00,4.325430491007864475e-04,5.593062432521779783e+02,4.706930576121145009e+02
1.047870000000000000e+08,3.881000000000000000e+03,2.090909090909090828e+00,4.730813961941748857e-04,5.849286963633296637e+02,6.460658920943461681e+02
3.901230000000000000e+08,1.444900000000000000e+04,1.120000000000000107e+00,1.136401901021599770e-03,9.065692365131476436e+02,6.462698044114035838e+02
3.550770000000000000e+08,1.315100000000000000e+04,1.304347826086956541e+00,1.067282282747328281e-03,8.785665008161388414e+02,5.677393496290127359e+02
2.047950000000000000e+08,7.585000000000000000e+03,2.666666666666666519e+00,7.395095890387892723e-04,7.313190879876905228e+02,6.998395461557220187e+02
4.526280000000000000e+08,1.676400000000000000e+04,1.347826086956521729e+00,1.254753791727125645e-03,9.526080883417771474e+02,7.508574059003315142e+02
1.026540000000000000e+08,3.802000000000000000e+03,1.466666666666666563e+00,4.666394961532205343e-04,5.809326042020331897e+02,6.232308156397532457e+02
1.615410000000000000e+08,5.983000000000000000e+03,1.166666666666666741e+00,6.313246558420360088e-04,6.757116108962810586e+02,6.782922124960774681e+02
7.254900000000000000e+07,2.687000000000000000e+03,1.384615384615384581e+00,3.702415851876139641e-04,5.174609753409498580e+02,3.675436697699739170e+02
1.793610000000000000e+08,6.643000000000000000e+03,1.750000000000000000e+00,6.769390893168747425e-04,6.996966556227037017e+02,6.677091987082637843e+02
1.163970000000000000e+08,4.311000000000000000e+03,1.250000000000000000e+00,5.074096843600273132e-04,6.057792430896906808e+02,5.867472984940911829e+02
1.414260000000000000e+08,5.238000000000000000e+03,1.055555555555555580e+00,5.777638871222734451e-04,6.464131935490952401e+02,5.881110657309536691e+02
3.764880000000000000e+08,1.394400000000000000e+04,1.476190476190476275e+00,1.109766657464206219e-03,8.958820573197589283e+02,6.695797716101135393e+02
4.573800000000000000e+07,1.694000000000000000e+03,2.000000000000000000e+00,2.722172939684242010e-04,4.437034946574540868e+02,5.307733293023649139e+02
5.877900000000000000e+07,2.177000000000000000e+03,1.500000000000000000e+00,3.217701159883290529e-04,4.824006196208050028e+02,6.528643372858041403e+02
2.344680000000000000e+08,8.684000000000000000e+03,2.687500000000000000e+00,8.093194337561726570e-04,7.650591005431489293e+02,5.043241489200922842e+02
1.922940000000000000e+08,7.122000000000000000e+03,1.437500000000000000e+00,7.091009756550192833e-04,7.161253327634606194e+02,7.004328537812599507e+02
1.052730000000000000e+08,3.899000000000000000e+03,1.785714285714285809e+00,4.745429905597120523e-04,5.858315977651272988e+02,5.847510598502499306e+02
2.478330000000000000e+08,9.179000000000000000e+03,1.142857142857142794e+00,8.397892815992236137e-04,7.793278035913361919e+02,7.022628794200645643e+02
1.054620000000000000e+08,3.906000000000000000e+03,1.250000000000000000e+00,4.751108353957533836e-04,5.861819755985169422e+02,5.634752861647012878e+02
5.100300000000000000e+07,1.889000000000000000e+03,1.545454545454545414e+00,2.927260647993534803e-04,4.601142670606376441e+02,5.634752861647012878e+02
1.625130000000000000e+08,6.019000000000000000e+03,1.714285714285714191e+00,6.338546518236398697e-04,6.770641648525885330e+02,6.782922124960774681e+02
2.513700000000000000e+07,9.310000000000000000e+02,3.600000000000000089e+00,1.826444786274805665e-04,3.634446449490091595e+02,3.675436697699739170e+02
3.639600000000000000e+07,1.348000000000000000e+03,2.571428571428571619e+00,2.337581099709495902e-04,4.111670885147643730e+02,5.957991393071997663e+02
6.021000000000000000e+07,2.230000000000000000e+03,3.714285714285714413e+00,3.269715816713869572e-04,4.862840237820852849e+02,5.696952543456841340e+02
1.670220000000000000e+08,6.186000000000000000e+03,1.375000000000000000e+00,6.455254624597728252e-04,6.832689506993255009e+02,6.453680778835457659e+02
3.228930000000000000e+08,1.195900000000000000e+04,1.523809523809523725e+00,1.001774566248059273e-03,8.511772405134468045e+02,6.453680778835457659e+02
2.633580000000000000e+08,9.754000000000000000e+03,1.789473684210526327e+00,8.745042723603546619e-04,7.952724986690311653e+02,6.891172314711793661e+02
6.523200000000000000e+07,2.416000000000000000e+03,1.636363636363636465e+00,3.449091454967856407e-04,4.994446406780900816e+02,5.858206196860472801e+02
9.490500000000000000e+07,3.515000000000000000e+03,1.916666666666666741e+00,4.428503161761909723e-04,5.659310084278748718e+02,5.898115842959042538e+02
1.385100000000000000e+07,5.130000000000000000e+02,2.399999999999999911e+00,1.227585162268951535e-04,2.979619690862567722e+02,5.847510598502499306e+02
1.209330000000000000e+08,4.479000000000000000e+03,1.125000000000000000e+00,5.205080378800630569e-04,6.135482684221531144e+02,5.105836304207817307e+02
6.436800000000000000e+07,2.384000000000000000e+03,1.727272727272727293e+00,3.418568230699747801e-04,4.972297794660925092e+02,5.105836304207817307e+02
2.120850000000000000e+08,7.855000000000000000e+03,1.100000000000000089e+00,7.569564622826874256e-04,7.398955984121972733e+02,6.430446847748427217e+02
3.456000000000000000e+07,1.280000000000000000e+03,1.090909090909090828e+00,2.258291933685541153e-04,4.041336722305509852e+02,6.082554469163493422e+02
1.309500000000000000e+07,4.850000000000000000e+02,6.333333333333333037e+00,1.182500345748849213e-04,2.924392266948395331e+02,5.310405565325870612e+02
9.644400000000000000e+07,3.572000000000000000e+03,2.000000000000000000e+00,4.476250614970922470e-04,5.689737067348701203e+02,5.891515449315332944e+02
8.078400000000000000e+07,2.992000000000000000e+03,1.909090909090909172e+00,3.977539599873125553e-04,5.363425391246765912e+02,5.185441856897555226e+02
2.148120000000000000e+08,7.956000000000000000e+03,1.149999999999999911e+00,7.634313078597187996e-04,7.430533082455963267e+02,6.072632940359170561e+02
9.482400000000000000e+07,3.512000000000000000e+03,1.846153846153846256e+00,4.425983352120965719e-04,5.657699580468315617e+02,5.343891094745941928e+02
3.466800000000000000e+08,1.284000000000000000e+04,1.761904761904761862e+00,1.050388906151056290e-03,8.715856176720684516e+02,7.341662043885384037e+02
1.805760000000000000e+08,6.688000000000000000e+03,2.000000000000000000e+00,6.799927214160561562e-04,7.012730277027615102e+02,6.314279632176750283e+02
1.627020000000000000e+08,6.026000000000000000e+03,1.533333333333333437e+00,6.343459826894104481e-04,6.773265347390114357e+02,5.873751364365765539e+02
2.430000000000000000e+06,9.000000000000000000e+01,2.000000000000000000e+01,3.847114567179232836e-05,1.668024980667382522e+02,5.402647867166435844e+02
4.899960000000000000e+08,1.814800000000000000e+04,1.107142857142857206e+00,1.322896685451269150e-03,9.781331341093949732e+02,6.673213103475947037e+02
2.592810000000000000e+08,9.603000000000000000e+03,1.368421052631578982e+00,8.654554258100688457e-04,7.911473120745814640e+02,7.850072721142245200e+02
3.393090000000000000e+08,1.256700000000000000e+04,1.227272727272727293e+00,1.035446883179247379e-03,8.653641889335303858e+02,6.562235291354522815e+02
8.464500000000000000e+07,3.135000000000000000e+03,3.125000000000000000e+00,4.103285900782793760e-04,5.447545868066754338e+02,6.241181953099713837e+02
2.745090000000000000e+08,1.016700000000000000e+04,1.368421052631578982e+00,8.990184869617223740e-04,8.063420747905320241e+02,8.196716676466201079e+02
7.928550000000000000e+08,2.936500000000000000e+04,1.275862068965517349e+00,1.823308295570313931e-03,1.148325605834969110e+03,7.292665936238480526e+02
4.600800000000000000e+08,1.704000000000000000e+04,1.076923076923076872e+00,1.268488354980945587e-03,9.578075235558598024e+02,7.850072721142245200e+02
1.651590000000000000e+08,6.117000000000000000e+03,1.294117647058823595e+00,6.407162290997803211e-04,6.807190022884371956e+02,5.858206196860472801e+02
2.060370000000000000e+08,7.631000000000000000e+03,1.500000000000000000e+00,7.424965151585638523e-04,7.327944956117910351e+02,5.873511369995135283e+02
9.895500000000000000e+07,3.665000000000000000e+03,2.363636363636363757e+00,4.553612670861184597e-04,5.738693636144578250e+02,7.300843157277544151e+02
4.420980000000000000e+08,1.637400000000000000e+04,1.159999999999999920e+00,1.235217088833451271e-03,9.451628488133843575e+02,7.187585099745126627e+02
2.437020000000000000e+08,9.026000000000000000e+03,1.199999999999999956e+00,8.304311777465045452e-04,7.749734491335890425e+02,5.402647867166435844e+02
4.480110000000000000e+08,1.659300000000000000e+04,1.409090909090909172e+00,1.246206462383270264e-03,9.493580085477358352e+02,7.498728571015584521e+02
6.481350000000000000e+08,2.400500000000000000e+04,1.333333333333333259e+00,1.594071858562529087e-03,1.073714827902926572e+03,6.724910988524321738e+02
8.278200000000000000e+07,3.066000000000000000e+03,4.666666666666666963e+00,4.042855289299041033e-04,5.407282971273832572e+02,6.731417376657545901e+02
2.035800000000000000e+08,7.540000000000000000e+03,2.727272727272727071e+00,7.365818019025027752e-04,7.298699710705575399e+02,6.673213103475947037e+02
6.598800000000000000e+08,2.444000000000000000e+04,1.275862068965517349e+00,1.613271888345479965e-03,1.080161717372942348e+03,7.976602138873463446e+02
3.403620000000000000e+08,1.260600000000000000e+04,1.363636363636363535e+00,1.037588110193610191e-03,8.662584450910006808e+02,7.251910116405414328e+02
5.577930000000000000e+08,2.065900000000000000e+04,1.185185185185185119e+00,1.442269072867929935e-03,1.021311320630110345e+03,6.318210960030609158e+02
3.042360000000000000e+08,1.126800000000000000e+04,1.181818181818181879e+00,9.628041880205273628e-04,8.344570599756297042e+02,6.204616764497234271e+02
2.638170000000000000e+08,9.771000000000000000e+03,1.368421052631578982e+00,8.755200542509555817e-04,7.957342506248694463e+02,6.401815928183079905e+02
3.040200000000000000e+08,1.126000000000000000e+04,1.190476190476190466e+00,9.623484220355749130e-04,8.342595319625746697e+02,7.341662043885384037e+02
3.856410000000000000e+08,1.428300000000000000e+04,1.272727272727272707e+00,1.127681229263544083e-03,9.030840930744109301e+02,6.726454989633135710e+02
4.770090000000000000e+08,1.766700000000000000e+04,1.409090909090909172e+00,1.299417228437960148e-03,9.694140660133173242e+02,6.792830124700628858e+02
1.220130000000000000e+08,4.519000000000000000e+03,1.117647058823529438e+00,5.236024153418838978e-04,6.153693023802869675e+02,6.194406109884162106e+02
2.548530000000000000e+08,9.439000000000000000e+03,1.045454545454545414e+00,8.555736858397722244e-04,7.866176907534677412e+02,6.253491510454523450e+02
1.421820000000000000e+08,5.266000000000000000e+03,1.399999999999999911e+00,5.798210622742772102e-04,6.475629589893247839e+02,6.430895486506462930e+02
2.815020000000000000e+08,1.042600000000000000e+04,1.238095238095238138e+00,9.142225026153028011e-04,8.131318156132751938e+02,7.004916484765635687e+02
1.417230000000000000e+08,5.249000000000000000e+03,1.176470588235294157e+00,5.785725079476833344e-04,6.468653746268595341e+02,5.185441856897555226e+02
1.060290000000000000e+08,3.927000000000000000e+03,1.333333333333333259e+00,4.768121871165931225e-04,5.872306039081476001e+02,6.254047689700264527e+02
7.195500000000000000e+07,2.665000000000000000e+03,1.833333333333333259e+00,3.682179085444658995e-04,5.160448541349009020e+02,6.146554236846625372e+02
2.278260000000000000e+08,8.438000000000000000e+03,1.047619047619047672e+00,7.939620991237461567e-04,7.577656030504166438e+02,6.361865834029460984e+02
1.907010000000000000e+08,7.063000000000000000e+03,1.047619047619047672e+00,7.051792927086353302e-04,7.141423407461702482e+02,6.255707357673401248e+02
